time,temperature_2m_mean (°C),daylight_duration (s),rain_sum (mm),snowfall_sum (cm),relative_humidity_2m_mean (%),pressure_msl_mean (hPa),surface_pressure_mean (hPa),temperature_2m_max (°C),temperature_2m_min (°C),cloud_cover_mean (%),wind_speed_10m_max (km/h),precipitation_sum (mm),sunshine_duration (s),wind_direction_10m_dominant (°),longitude,latitude,elevation
2025-08-29,34.4,45940.2,0.0,0.0,60,999.8,998.8,39.6,28.6,7,16.7,0.0,40382.78,153,56.28763,27.240772,9.0
2025-08-30,34.9,45848.45,0.0,0.0,58,1001.2,1000.2,41.4,30.0,22,18.1,0.0,40385.25,149,56.28763,27.240772,9.0
2025-08-31,33.0,45756.57,0.0,0.0,69,1000.9,999.9,37.5,29.5,37,13.2,0.0,40387.7,109,56.28763,27.240772,9.0
2025-09-01,33.5,45664.64,0.0,0.0,68,997.6,996.6,37.7,29.3,10,16.2,0.0,40390.1,150,56.28763,27.240772,9.0
2025-09-02,33.2,45572.7,0.0,0.0,68,998.1,997.1,36.9,29.8,7,16.4,0.0,40254.06,148,56.28763,27.240772,9.0
2025-09-03,32.6,45480.83,0.0,0.0,69,1000.8,999.7,36.2,29.1,6,15.7,0.0,40257.1,105,56.28763,27.240772,9.0
2025-09-04,31.9,45388.97,0.0,0.0,72,1003.2,1002.2,35.4,28.7,9,15.7,0.0,40123.12,116,56.28763,27.240772,9.0
2025-09-05,32.7,45296.49,0.0,0.0,71,1003.6,1002.6,36.0,27.9,22,15.0,0.0,37883.32,146,56.28763,27.240772,9.0
2025-09-06,34.5,45203.35,0.0,0.0,64,1002.4,1001.4,40.4,29.6,5,24.2,0.0,40130.37,201,56.28763,27.240772,9.0
2025-09-07,34.3,45109.6,0.0,0.0,64,1000.6,999.6,39.3,29.9,7,18.4,0.0,39433.07,178,56.28763,27.240772,9.0
2025-09-08,34.7,45015.32,0.0,0.0,62,999.4,998.4,41.4,29.3,2,18.0,0.0,40256.26,201,56.28763,27.240772,9.0
2025-09-09,31.8,44920.56,0.8,0.0,76,1002.6,1001.6,35.0,28.7,35,15.0,0.8,38361.72,120,56.28763,27.240772,9.0
2025-09-10,31.7,44825.39,0.0,0.0,72,1003.1,1002.1,35.0,28.1,10,13.3,0.0,40144.12,132,56.28763,27.240772,9.0
2025-09-11,31.7,44729.88,1.2,0.0,73,1003.5,1002.5,34.6,29.5,65,15.3,1.2,29437.46,132,56.28763,27.240772,9.0
2025-09-12,31.4,44634.07,2.4,0.0,74,1004.6,1003.6,33.6,29.6,45,16.2,2.4,34734.42,148,56.28763,27.240772,9.0
2025-09-13,31.1,44538.03,0.9,0.0,72,1006.1,1005.1,33.5,29.3,49,16.8,0.9,37173.45,148,56.28763,27.240772,9.0
2025-09-14,31.3,44441.83,0.5,0.0,68,1006.8,1005.8,34.1,28.6,38,15.5,0.5,38405.36,167,56.28763,27.240772,9.0
2025-09-15,32.5,44345.53,0.0,0.0,67,1005.1,1004.0,35.2,28.3,22,14.7,0.0,39349.21,191,56.28763,27.240772,9.0
2025-09-16,33.8,44249.17,0.0,0.0,68,1003.2,1002.2,38.7,29.7,19,20.5,0.0,39193.02,207,56.28763,27.240772,9.0
2025-09-17,34.0,44152.83,0.0,0.0,72,1003.1,1002.1,39.3,30.0,31,20.5,0.0,39421.1,175,56.28763,27.240772,9.0
2025-09-18,32.4,44056.55,0.6,0.0,78,1003.3,1002.3,35.9,28.9,36,16.7,0.6,38322.99,170,56.28763,27.240772,9.0
2025-09-19,32.0,43960.4,0.0,0.0,71,1004.3,1003.2,36.5,28.4,10,12.9,0.0,39264.34,112,56.28763,27.240772,9.0
2025-09-20,31.3,43864.44,0.0,0.0,70,1004.8,1003.8,34.7,28.3,4,12.1,0.0,39111.73,113,56.28763,27.240772,9.0
2025-09-21,31.0,43768.72,0.0,0.0,75,1004.9,1003.9,34.3,27.8,24,15.7,0.0,38415.69,131,56.28763,27.240772,9.0
2025-09-22,31.4,43673.31,0.8,0.0,78,1005.4,1004.4,34.6,28.4,28,13.9,0.8,33198.12,140,56.28763,27.240772,9.0
2025-09-23,31.4,43578.26,1.2,0.0,77,1005.2,1004.2,35.1,28.4,32,13.5,1.2,32971.75,168,56.28763,27.240772,9.0
2025-09-24,31.0,43483.51,0.0,0.0,76,1002.4,1001.4,35.8,26.7,13,16.7,0.0,31783.15,120,56.28763,27.240772,9.0
2025-09-25,30.6,43388.41,0.0,0.0,60,1003.7,1002.7,35.8,26.1,0,14.0,0.0,38542.09,120,56.28763,27.240772,9.0
2025-09-26,31.0,43292.9,0.0,0.0,60,1006.3,1005.3,36.4,26.6,0,14.1,0.0,38258.5,139,56.28763,27.240772,9.0
2025-09-27,31.3,43197.06,0.0,0.0,66,1008.0,1007.0,36.5,25.4,0,15.2,0.0,38000.35,161,56.28763,27.240772,9.0
2025-09-28,32.2,43100.95,0.0,0.0,63,1006.3,1005.3,37.9,26.4,6,19.5,0.0,37608.99,198,56.28763,27.240772,9.0
2025-09-29,35.1,43004.61,0.0,0.0,42,1003.3,1002.3,42.6,27.6,17,15.1,0.0,37983.59,33,56.28763,27.240772,9.0
2025-09-30,33.7,42908.13,0.0,0.0,48,1001.2,1000.2,40.5,28.3,1,15.7,0.0,37849.69,160,56.28763,27.240772,9.0
2025-10-01,33.4,42811.57,0.0,0.0,58,1000.2,999.2,39.5,27.5,2,16.5,0.0,37603.13,164,56.28763,27.240772,9.0
2025-10-02,31.7,42714.99,0.0,0.0,70,1004.0,1003.0,36.1,27.0,2,16.2,0.0,37345.42,144,56.28763,27.240772,9.0
2025-10-03,31.2,42618.45,0.0,0.0,73,1007.2,1006.2,36.4,25.8,3,18.2,0.0,36981.31,188,56.28763,27.240772,9.0
2025-10-04,32.0,42522.01,0.0,0.0,64,1006.9,1005.9,38.6,26.3,0,17.1,0.0,36990.18,125,56.28763,27.240772,9.0
2025-10-05,31.3,42425.75,0.0,0.0,69,1006.8,1005.8,34.8,27.9,6,15.4,0.0,36874.15,125,56.28763,27.240772,9.0
2025-10-06,31.0,42329.73,0.3,0.0,62,1007.9,1006.9,34.9,27.2,4,17.4,0.3,36639.61,99,56.28763,27.240772,9.0
2025-10-07,30.8,42234.0,0.0,0.0,65,1008.7,1007.7,34.5,27.0,6,17.4,0.0,36532.23,121,56.28763,27.240772,9.0
2025-10-08,30.1,42138.65,0.3,0.0,73,1009.8,1008.8,32.8,27.5,24,15.4,0.3,36252.53,112,56.28763,27.240772,9.0
2025-10-09,29.7,42043.73,1.2,0.0,75,1011.6,1010.6,32.7,27.7,35,16.7,1.2,30715.61,152,56.28763,27.240772,9.0
2025-10-10,29.9,41949.31,0.1,0.0,70,1010.0,1008.9,33.5,25.4,10,18.6,0.1,36158.54,193,56.28763,27.240772,9.0
2025-10-11,29.3,41855.46,0.0,0.0,68,1010.1,1009.1,33.8,25.2,4,16.7,0.0,36254.96,183,56.28763,27.240772,9.0
2025-10-12,29.4,41762.26,0.6,0.0,68,1011.0,1010.0,33.6,24.4,4,17.8,0.6,36070.54,193,56.28763,27.240772,9.0
2025-10-13,30.5,41669.75,0.0,0.0,63,1011.0,1009.9,36.0,25.3,6,16.2,0.0,36081.51,202,56.28763,27.240772,9.0
2025-10-14,30.6,41577.91,0.0,0.0,61,1009.0,1008.0,35.2,25.8,1,16.0,0.0,36095.18,136,56.28763,27.240772,9.0
2025-10-15,29.8,41485.98,0.0,0.0,73,1008.7,1007.7,34.0,25.5,1,15.0,0.0,36011.23,150,56.28763,27.240772,9.0
2025-10-16,29.1,41393.94,2.1,0.0,77,1011.0,1009.9,31.8,26.7,37,15.6,2.1,31414.94,130,56.28763,27.240772,9.0
2025-10-17,29.0,41301.84,0.7,0.0,74,1012.8,1011.7,32.7,26.2,21,12.9,0.7,33140.21,118,56.28763,27.240772,9.0
2025-10-18,29.8,41209.77,0.0,0.0,71,1011.3,1010.2,34.0,25.5,8,16.6,0.0,36000.0,218,56.28763,27.240772,9.0
2025-10-19,29.9,41117.79,0.0,0.0,72,1009.4,1008.4,34.3,25.9,11,13.1,0.0,36000.0,205,56.28763,27.240772,9.0
2025-10-20,30.1,41026.0,0.0,0.0,52,1009.2,1008.2,35.8,24.9,1,13.6,0.0,36000.0,228,56.28763,27.240772,9.0
2025-10-21,29.3,40934.45,0.9,0.0,56,1012.0,1011.0,34.7,24.2,3,18.5,0.9,36000.0,208,56.28763,27.240772,9.0
2025-10-22,29.4,40843.24,0.0,0.0,52,1013.5,1012.5,35.3,23.8,0,20.0,0.0,36000.0,221,56.28763,27.240772,9.0
2025-10-23,29.5,40752.43,0.0,0.0,45,1011.9,1010.9,36.1,23.2,0,21.7,0.0,36000.0,217,56.28763,27.240772,9.0
2025-10-24,28.7,40662.12,0.0,0.0,45,1011.3,1010.3,34.6,22.4,0,15.4,0.0,36000.0,246,56.28763,27.240772,9.0
2025-10-25,28.2,40572.38,0.0,0.0,41,1009.7,1008.6,34.6,21.5,0,13.1,0.0,36000.0,237,56.28763,27.240772,9.0
2025-10-26,28.0,40483.3,0.0,0.0,49,1009.7,1008.7,33.8,22.0,0,15.3,0.0,36000.0,231,56.28763,27.240772,9.0
2025-10-27,28.2,40394.95,0.0,0.0,51,1010.7,1009.6,34.2,22.6,0,13.7,0.0,36000.0,175,56.28763,27.240772,9.0
2025-10-28,28.5,40307.44,0.0,0.0,41,1010.8,1009.8,34.7,22.3,0,14.0,0.0,36000.0,208,56.28763,27.240772,9.0
2025-10-29,28.5,40220.83,0.0,0.0,36,1010.0,1008.9,35.7,22.2,0,15.7,0.0,36000.0,247,56.28763,27.240772,9.0
2025-10-30,28.7,40135.23,0.0,0.0,38,1010.0,1009.0,35.6,21.6,0,15.7,0.0,36000.0,249,56.28763,27.240772,9.0
2025-10-31,28.8,40050.72,0.0,0.0,42,1011.8,1010.8,36.3,22.6,0,17.6,0.0,36000.0,237,56.28763,27.240772,9.0
2025-11-01,28.9,39967.39,0.0,0.0,36,1012.3,1011.3,35.2,22.6,0,14.9,0.0,36000.0,268,56.28763,27.240772,9.0
2025-11-02,27.9,39885.33,0.0,0.0,43,1012.9,1011.8,34.8,21.9,0,19.4,0.0,36000.0,246,56.28763,27.240772,9.0
2025-11-03,26.8,39804.5,0.0,0.0,50,1012.8,1011.8,32.3,20.2,0,15.9,0.0,36000.0,238,56.28763,27.240772,9.0
2025-11-04,28.8,39724.14,0.0,0.0,23,1014.8,1013.8,35.1,22.8,2,20.6,0.0,36000.0,46,56.28763,27.240772,9.0
2025-11-05,27.2,39644.18,0.0,0.0,14,1014.5,1013.4,34.0,21.7,0,17.2,0.0,36000.0,53,56.28763,27.240772,9.0
2025-11-06,25.4,39564.71,0.0,0.0,21,1014.5,1013.4,33.1,19.1,0,14.5,0.0,36000.0,66,56.28763,27.240772,9.0
2025-11-07,24.9,39485.82,0.0,0.0,23,1016.2,1015.2,31.9,19.0,0,11.6,0.0,36000.0,62,56.28763,27.240772,9.0
2025-11-08,24.3,39407.59,0.0,0.0,26,1017.3,1016.3,31.6,18.3,9,7.4,0.0,36000.0,343,56.28763,27.240772,9.0
2025-11-09,24.3,39330.12,0.0,0.0,28,1015.8,1014.8,31.0,17.8,88,10.3,0.0,36000.0,298,56.28763,27.240772,9.0
2025-11-10,25.5,39253.48,0.0,0.0,19,1015.0,1013.9,32.7,18.9,60,16.8,0.0,36000.0,39,56.28763,27.240772,9.0
2025-11-11,25.3,39177.77,0.0,0.0,21,1015.7,1014.6,33.3,18.8,0,19.6,0.0,36000.0,39,56.28763,27.240772,9.0
2025-11-12,25.1,39103.09,0.0,0.0,23,1017.5,1016.5,32.4,18.8,44,12.4,0.0,35109.82,37,56.28763,27.240772,9.0
2025-11-13,24.6,39029.52,0.0,0.0,23,1018.2,1017.2,31.3,18.5,0,9.4,0.0,36000.0,339,56.28763,27.240772,9.0
2025-11-14,23.9,38957.16,0.0,0.0,25,1017.1,1016.0,30.9,17.4,2,9.3,0.0,35987.23,347,56.28763,27.240772,9.0
2025-11-15,24.0,38886.11,0.0,0.0,31,1017.2,1016.2,30.3,17.6,44,13.8,0.0,35958.65,266,56.28763,27.240772,9.0
2025-11-16,23.7,38816.46,0.0,0.0,46,1019.5,1018.5,29.3,18.0,77,14.8,0.0,35913.93,247,56.28763,27.240772,9.0
2025-11-17,23.8,38748.32,0.0,0.0,50,1019.1,1018.1,28.8,17.9,98,11.7,0.0,31710.48,268,56.28763,27.240772,9.0
2025-11-18,24.9,38681.77,0.0,0.0,37,1016.0,1014.9,31.8,17.6,52,10.1,0.0,34080.7,320,56.28763,27.240772,9.0
2025-11-19,24.7,38616.93,0.0,0.0,39,1016.0,1014.9,32.8,19.1,2,9.9,0.0,35696.82,61,56.28763,27.240772,9.0
2025-11-20,25.4,38553.91,0.0,0.0,24,1017.3,1016.3,33.8,18.4,1,11.1,0.0,35628.04,44,56.28763,27.240772,9.0
2025-11-21,25.2,38492.78,0.0,0.0,23,1018.5,1017.5,33.2,18.1,0,16.7,0.0,35561.27,43,56.28763,27.240772,9.0
2025-11-22,24.5,38433.68,0.0,0.0,21,1018.6,1017.6,32.3,17.2,0,16.7,0.0,35496.61,47,56.28763,27.240772,9.0
2025-11-23,23.6,38376.57,0.0,0.0,17,1018.2,1017.2,30.7,17.2,0,16.4,0.0,35434.18,42,56.28763,27.240772,9.0
2025-11-24,22.6,38320.81,0.0,0.0,20,1018.0,1016.9,30.2,15.3,0,9.6,0.0,35373.36,36,56.28763,27.240772,9.0
2025-11-25,21.7,38266.36,0.0,0.0,27,1017.7,1016.6,28.5,15.3,0,9.7,0.0,35313.88,15,56.28763,27.240772,9.0
2025-11-26,21.5,38213.28,0.0,0.0,39,1016.9,1015.9,27.1,14.9,27,11.5,0.0,35255.82,353,56.28763,27.240772,9.0
2025-11-27,22.1,38161.63,0.0,0.0,51,1018.0,1016.9,27.7,16.9,1,11.9,0.0,35199.25,55,56.28763,27.240772,9.0
2025-11-28,21.9,38111.5,0.0,0.0,53,1018.3,1017.3,27.5,16.1,1,10.1,0.0,35144.26,43,56.28763,27.240772,9.0
2025-11-29,22.2,38062.94,0.0,0.0,43,1017.0,1016.0,28.0,16.4,0,8.7,0.0,35090.92,319,56.28763,27.240772,9.0
2025-11-30,21.7,38016.02,0.0,0.0,33,1016.6,1015.6,27.9,15.5,0,10.4,0.0,35039.32,288,56.28763,27.240772,9.0
2025-12-01,21.7,37970.83,0.0,0.0,31,1016.7,1015.7,28.0,15.2,2,9.4,0.0,34989.53,3,56.28763,27.240772,9.0
2025-12-02,21.9,37927.42,0.0,0.0,29,1016.3,1015.3,27.5,15.4,67,8.0,0.0,27900.27,17,56.28763,27.240772,9.0
2025-12-03,22.3,37885.87,0.0,0.0,39,1016.4,1015.3,27.9,17.8,56,10.5,0.0,31831.27,208,56.28763,27.240772,9.0
2025-12-04,22.9,37846.26,0.0,0.0,66,1018.3,1017.2,26.9,17.7,75,12.0,0.0,31521.52,71,56.28763,27.240772,9.0
2025-12-05,22.3,37808.64,2.0,0.0,66,1019.1,1018.0,25.3,20.2,71,9.5,2.0,4331.97,26,56.28763,27.240772,9.0
2025-12-06,22.4,37773.1,0.0,0.0,62,1018.8,1017.8,26.8,18.5,7,10.5,0.0,34770.74,240,56.28763,27.240772,9.0
2025-12-07,22.5,37739.7,0.0,0.0,59,1019.7,1018.7,28.4,17.4,1,9.0,0.0,34733.59,25,56.28763,27.240772,9.0
2025-12-08,22.9,37708.51,0.0,0.0,40,1019.9,1018.8,30.1,16.7,18,8.0,0.0,34698.84,37,56.28763,27.240772,9.0
2025-12-09,22.3,37679.62,0.0,0.0,47,1018.5,1017.4,28.0,16.6,67,7.7,0.0,32843.42,53,56.28763,27.240772,9.0
2025-12-10,21.8,37653.07,0.0,0.0,67,1018.1,1017.1,26.7,17.4,98,9.4,0.0,31787.82,44,56.28763,27.240772,9.0
2025-12-11,22.1,37628.96,0.0,0.0,72,1016.2,1015.1,26.0,18.1,93,10.0,0.0,24301.68,58,56.28763,27.240772,9.0
2025-12-12,21.9,37607.35,0.0,0.0,66,1014.5,1013.5,26.7,17.3,8,16.8,0.0,34308.26,286,56.28763,27.240772,9.0
2025-12-13,22.1,37588.25,0.0,0.0,68,1013.6,1012.5,27.1,17.5,52,18.1,0.0,33015.4,255,56.28763,27.240772,9.0
2025-12-14,18.9,37571.41,5.8,0.0,79,1015.5,1014.4,22.9,15.5,25,11.1,5.8,23525.7,34,56.28763,27.240772,9.0
2025-12-15,20.3,37556.8,19.2,0.0,65,1016.0,1014.9,24.8,15.4,62,14.3,19.2,34336.8,36,56.28763,27.240772,9.0
2025-12-16,17.9,37544.41,45.1,0.0,85,1013.7,1012.6,19.3,16.7,97,15.2,45.1,0.0,46,56.28763,27.240772,9.0
2025-12-17,18.0,37534.25,28.1,0.0,81,1015.2,1014.1,20.1,16.5,82,19.3,28.1,21136.62,47,56.28763,27.240772,9.0
2025-12-18,19.0,37526.32,37.5,0.0,81,1016.2,1015.1,21.7,17.0,96,23.3,37.5,2064.38,53,56.28763,27.240772,9.0
2025-12-19,17.8,37520.62,19.9,0.0,75,1012.7,1011.6,21.3,14.5,41,23.4,19.9,23808.93,279,56.28763,27.240772,9.0
2025-12-20,16.2,37517.15,0.0,0.0,74,1015.7,1014.6,20.1,13.0,11,11.8,0.0,33745.37,32,56.28763,27.240772,9.0
2025-12-21,15.5,37515.92,0.0,0.0,68,1020.7,1019.6,19.5,12.2,5,17.8,0.0,33886.83,53,56.28763,27.240772,9.0
2025-12-22,15.5,37516.9,0.0,0.0,62,1021.5,1020.4,20.7,10.8,1,9.3,0.0,33880.75,44,56.28763,27.240772,9.0
2025-12-23,16.3,37520.12,0.0,0.0,65,1019.6,1018.5,21.2,11.9,12,4.8,0.0,33874.55,35,56.28763,27.240772,9.0
2023-01-01,1.6,35041.75,0.0,0.0,61,1031.6,913.8,9.5,-4.4,22,11.0,0.0,30310.1,289,59.648438,36.309315,986.0
2023-01-02,1.7,35079.48,0.0,0.0,57,1034.0,916.0,7.5,-2.2,0,13.4,0.0,30700.8,294,59.648438,36.309315,986.0
2023-01-03,4.1,35120.59,0.0,0.0,41,1031.7,914.9,11.6,-2.5,0,11.2,0.0,30717.67,297,59.648438,36.309315,986.0
2023-01-04,3.1,35164.99,0.0,0.0,52,1025.3,908.8,10.2,-1.9,11,9.8,0.0,30903.45,309,59.648438,36.309315,986.0
2023-01-05,3.9,35212.57,4.2,0.0,61,1019.9,904.4,9.2,-2.0,100,15.0,4.2,4563.98,307,59.648438,36.309315,986.0
2023-01-06,3.2,35263.25,0.0,0.0,88,1020.9,905.0,8.0,-0.8,56,12.2,0.0,12822.8,308,59.648438,36.309315,986.0
2023-01-07,3.5,35316.93,0.0,0.0,77,1018.2,902.7,10.1,-0.2,29,11.8,0.0,30305.33,293,59.648438,36.309315,986.0
2023-01-08,3.2,35373.52,0.0,0.0,76,1021.3,905.4,9.4,-1.6,8,15.8,0.0,31131.76,164,59.648438,36.309315,986.0
2023-01-09,-0.9,35432.92,0.0,0.63,94,1028.3,909.9,3.0,-4.2,100,19.3,0.9,7907.34,159,59.648438,36.309315,986.0
2023-01-10,-5.7,35495.02,0.0,2.31,78,1036.7,915.3,-3.5,-7.7,100,16.9,3.2,0.0,148,59.648438,36.309315,986.0
2023-01-11,-10.2,35559.75,0.0,0.0,65,1046.4,922.0,-6.2,-13.9,69,17.0,0.0,27432.97,144,59.648438,36.309315,986.0
2023-01-12,-12.6,35626.99,0.0,0.0,50,1048.7,922.9,-7.9,-15.8,2,12.5,0.0,31559.18,118,59.648438,36.309315,986.0
2023-01-13,-11.1,35696.66,0.0,0.0,33,1043.4,919.0,-3.4,-17.3,0,11.2,0.0,31717.11,141,59.648438,36.309315,986.0
2023-01-14,-9.0,35768.66,0.0,0.0,20,1038.5,915.5,-1.1,-14.9,13,8.7,0.0,31781.83,215,59.648438,36.309315,986.0
2023-01-15,-5.4,35842.89,0.0,0.0,19,1031.2,910.6,3.1,-13.9,35,11.2,0.0,31847.11,240,59.648438,36.309315,986.0
2023-01-16,-1.7,35919.27,0.0,0.0,40,1026.0,907.6,7.1,-7.0,17,10.2,0.0,31619.45,257,59.648438,36.309315,986.0
2023-01-17,-0.3,35997.71,0.0,0.0,63,1024.9,907.2,8.0,-5.9,63,13.8,0.0,31879.68,298,59.648438,36.309315,986.0
2023-01-18,-0.8,36078.27,0.0,0.0,72,1025.8,907.7,6.4,-5.2,44,10.4,0.0,27240.84,307,59.648438,36.309315,986.0
2023-01-19,-0.3,36161.85,0.0,0.0,71,1028.5,910.4,7.0,-4.6,15,11.4,0.0,32010.29,287,59.648438,36.309315,986.0
2023-01-20,-1.2,36248.44,0.0,0.0,74,1031.7,912.8,5.3,-5.8,12,12.5,0.0,31973.72,155,59.648438,36.309315,986.0
2023-01-21,-1.9,36337.9,0.0,0.0,72,1032.3,913.1,4.7,-6.3,0,12.3,0.0,32249.4,145,59.648438,36.309315,986.0
2023-01-22,-2.6,36430.07,0.0,0.0,72,1033.7,914.0,3.5,-6.8,2,12.8,0.0,32212.59,128,59.648438,36.309315,986.0
2023-01-23,-2.8,36524.8,0.0,0.0,73,1033.4,913.7,3.8,-6.9,4,15.3,0.0,32281.11,248,59.648438,36.309315,986.0
2023-01-24,-3.2,36621.94,0.0,0.0,74,1032.9,913.1,2.5,-6.7,21,15.6,0.0,32570.21,160,59.648438,36.309315,986.0
2023-01-25,-3.3,36721.33,0.0,0.0,69,1031.9,912.1,2.2,-6.8,19,11.1,0.0,32306.83,150,59.648438,36.309315,986.0
2023-01-26,-2.3,36822.84,0.0,0.0,64,1029.6,910.5,4.7,-7.4,4,9.4,0.0,32829.5,262,59.648438,36.309315,986.0
2023-01-27,-1.1,36926.31,0.0,0.0,61,1027.7,909.3,5.9,-6.4,27,11.2,0.0,32904.06,224,59.648438,36.309315,986.0
2023-01-28,0.5,37031.62,0.0,0.0,65,1021.6,904.5,6.2,-4.8,59,10.5,0.0,26292.39,297,59.648438,36.309315,986.0
2023-01-29,2.5,37138.6,0.0,0.0,53,1015.3,899.8,9.3,-1.8,76,11.1,0.0,32812.68,307,59.648438,36.309315,986.0
2023-01-30,3.0,37247.13,0.0,0.0,66,1016.6,901.1,9.7,-2.0,77,12.0,0.0,27989.18,345,59.648438,36.309315,986.0
2023-01-31,6.0,37357.08,2.0,0.0,71,1012.5,898.6,13.3,-2.1,99,12.6,2.0,27481.89,149,59.648438,36.309315,986.0
2023-02-01,6.5,37468.3,2.1,0.0,80,1009.2,895.9,11.9,0.8,74,10.2,2.1,9164.55,259,59.648438,36.309315,986.0
2023-02-02,4.2,37580.68,0.0,0.0,78,1015.5,900.6,11.9,-0.5,31,9.3,0.0,30951.75,323,59.648438,36.309315,986.0
2023-02-03,4.2,37694.07,0.3,0.0,65,1017.2,902.1,12.5,-2.3,27,12.5,0.3,33001.12,300,59.648438,36.309315,986.0
2023-02-04,2.6,37808.36,0.0,0.0,69,1020.8,904.6,10.9,-4.7,47,13.6,0.0,34053.5,302,59.648438,36.309315,986.0
2023-02-05,3.4,37923.41,0.0,0.0,74,1017.3,901.9,10.1,-0.2,44,12.6,0.0,25629.97,300,59.648438,36.309315,986.0
2023-02-06,4.1,38039.12,0.0,0.0,53,1019.0,903.6,12.3,-2.8,48,10.7,0.0,33180.45,319,59.648438,36.309315,986.0
2023-02-07,6.1,38155.55,0.4,0.07,60,1009.8,896.2,16.0,-1.0,37,10.8,0.5,26227.48,324,59.648438,36.309315,986.0
2023-02-08,6.8,38273.85,3.2,0.63,70,1010.1,896.8,14.9,1.5,67,17.7,4.1,30418.03,318,59.648438,36.309315,986.0
2023-02-09,2.0,38394.05,0.6,0.91,75,1021.5,905.1,6.9,-1.3,94,21.9,1.9,21995.97,320,59.648438,36.309315,986.0
2023-02-10,-2.2,38516.04,0.0,0.21,78,1032.4,913.0,1.4,-6.1,88,17.7,0.3,9763.48,137,59.648438,36.309315,986.0
2023-02-11,-2.7,38639.66,0.0,0.0,74,1034.7,914.9,2.8,-6.9,48,10.7,0.0,32400.0,154,59.648438,36.309315,986.0
2023-02-12,-1.4,38764.78,0.3,2.24,82,1026.5,908.2,3.0,-7.1,100,12.0,3.5,15198.67,319,59.648438,36.309315,986.0
2023-02-13,1.8,38891.26,0.6,1.19,91,1021.1,904.6,7.7,-1.6,98,13.5,2.3,17799.93,322,59.648438,36.309315,986.0
2023-02-14,2.5,39018.97,2.7,1.75,89,1024.2,907.6,6.2,-0.3,100,14.0,5.2,0.0,158,59.648438,36.309315,986.0
2023-02-15,4.2,39147.79,9.4,2.1,93,1014.4,899.6,9.4,-1.5,100,17.4,12.4,1357.54,347,59.648438,36.309315,986.0
2023-02-16,5.8,39277.59,4.3,0.0,92,1016.1,901.7,11.2,0.2,100,19.4,4.3,210.99,60,59.648438,36.309315,986.0
2023-02-17,3.7,39408.23,0.0,0.0,86,1026.4,910.1,10.4,-1.2,78,23.9,0.0,34609.96,107,59.648438,36.309315,986.0
2023-02-18,2.9,39539.6,0.1,0.0,83,1026.1,909.4,7.8,-1.6,50,10.5,0.1,21668.15,201,59.648438,36.309315,986.0
2023-02-19,3.9,39671.57,0.0,0.0,62,1019.8,904.3,12.4,-3.2,16,10.9,0.0,35511.99,309,59.648438,36.309315,986.0
2023-02-20,6.0,39804.04,0.0,0.0,56,1018.2,903.7,14.3,-0.6,1,13.1,0.0,35581.96,307,59.648438,36.309315,986.0
2023-02-21,6.4,39936.88,0.0,0.0,58,1011.9,898.2,16.5,-1.3,11,8.1,0.0,35752.93,300,59.648438,36.309315,986.0
2023-02-22,6.4,40069.97,0.0,0.0,56,1013.3,899.5,14.9,0.4,10,10.2,0.0,35825.44,308,59.648438,36.309315,986.0
2023-02-23,8.3,40203.2,0.0,0.0,59,1012.0,899.0,18.7,-0.2,64,9.7,0.0,35662.04,333,59.648438,36.309315,986.0
2023-02-24,7.0,40336.46,0.2,0.0,60,1019.1,904.9,15.2,1.0,83,18.7,0.2,32509.53,141,59.648438,36.309315,986.0
2023-02-25,-0.0,40469.65,0.0,2.45,80,1033.1,914.5,3.5,-3.6,80,18.0,3.5,7184.5,164,59.648438,36.309315,986.0
2023-02-26,5.3,40602.65,0.7,0.0,68,1027.6,911.7,14.4,-4.0,36,15.4,0.7,33677.54,259,59.648438,36.309315,986.0
2023-02-27,7.5,40735.54,0.0,0.0,67,1026.8,911.8,15.5,0.3,1,13.1,0.0,36416.37,155,59.648438,36.309315,986.0
2023-02-28,6.8,40869.41,0.0,0.0,63,1025.0,910.0,14.9,-0.6,0,12.4,0.0,36679.26,129,59.648438,36.309315,986.0
2023-03-01,7.5,41004.36,0.0,0.0,52,1020.7,906.4,17.5,-0.4,0,10.8,0.0,36801.45,312,59.648438,36.309315,986.0
2023-03-02,9.2,41140.26,0.0,0.0,43,1017.8,904.5,18.8,2.2,36,10.2,0.0,36927.16,316,59.648438,36.309315,986.0
2023-03-03,9.7,41277.03,0.0,0.0,47,1021.6,908.0,19.5,2.2,57,17.8,0.0,36803.21,147,59.648438,36.309315,986.0
2023-03-04,11.9,41414.55,0.0,0.0,47,1016.9,904.7,21.9,2.0,26,11.8,0.0,36545.78,307,59.648438,36.309315,986.0
2023-03-05,11.6,41552.72,0.7,0.0,52,1017.8,905.4,19.5,5.1,42,15.0,0.7,30334.72,323,59.648438,36.309315,986.0
2023-03-06,13.3,41691.45,0.0,0.0,45,1015.2,903.7,24.0,5.7,8,11.4,0.0,37329.26,314,59.648438,36.309315,986.0
2023-03-07,16.2,41830.62,0.7,0.0,38,1013.2,903.0,26.2,5.2,76,16.8,0.7,36394.42,320,59.648438,36.309315,986.0
2023-03-08,9.1,41970.16,1.0,0.0,79,1023.5,909.6,12.9,6.1,86,19.4,1.0,14245.75,155,59.648438,36.309315,986.0
