time,temperature_2m_mean (°C),daylight_duration (s),snowfall_sum (cm),relative_humidity_2m_mean (%),pressure_msl_mean (hPa),temperature_2m_max (°C),temperature_2m_min (°C),cloud_cover_mean (%),wind_speed_10m_max (km/h),precipitation_sum (mm),sunshine_duration (s),longitude,latitude,elevation,temp_range,sunshine_ratio,target_temp_next_day,month,day_of_week,day_of_year_sin,day_of_year_cos,wind_dir_sin,wind_dir_cos
2023-01-01,17.9,37640.81,0.0,43,1022.7,23.1,11.4,20,16.4,0.0,33456.62,56.28763,27.240772,9.0,11.700000000000001,0.8888390021362453,18.8,1,6,0.017213356155834685,0.9998518392091162,0.7193398003386512,0.6946583704589973
2023-01-02,18.8,37666.55,0.0,29,1024.5,24.0,14.1,62,24.4,0.0,33209.32,56.28763,27.240772,9.0,9.9,0.8816660936560422,19.3,1,0,0.03442161162274574,0.9994074007397048,0.8090169943749475,0.5877852522924731
2023-01-03,19.3,37694.59,0.0,21,1025.2,24.3,15.9,73,24.7,0.0,25453.0,56.28763,27.240772,9.0,8.4,0.675242786829622,19.7,1,1,0.051619667223253764,0.998666816288476,0.788010753606722,0.6156614753256583
2023-01-04,19.7,37724.89,0.0,15,1022.4,24.7,14.4,71,25.3,0.0,29606.1,56.28763,27.240772,9.0,10.299999999999999,0.7847895646614211,20.2,1,2,0.06880242680231986,0.9976303053065857,0.754709580222772,0.6560590289905073
2023-01-05,20.2,37757.38,0.0,52,1020.6,23.4,17.1,96,15.8,0.7,19223.08,56.28763,27.240772,9.0,6.299999999999997,0.5091211307564244,18.0,1,3,0.08596479873744647,0.9962981749346078,0.788010753606722,0.6156614753256583
2023-01-06,18.0,37791.98,0.0,84,1020.8,21.4,15.8,99,16.7,13.9,13770.16,56.28763,27.240772,9.0,5.599999999999998,0.364367254639741,16.0,1,4,0.10310169744743485,0.9946708199115211,-0.4226182617406992,0.90630778703665
2023-01-07,16.0,37828.65,0.0,90,1020.2,17.9,12.5,73,10.8,18.1,1348.43,56.28763,27.240772,9.0,5.399999999999999,0.03564573411950995,15.7,1,5,0.1202080448993527,0.9927487224577402,0.08715574274765817,0.9961946980917455
2023-01-08,15.7,37867.31,0.0,86,1019.4,19.2,12.6,41,12.6,0.0,31613.7,56.28763,27.240772,9.0,6.6,0.8348546543179328,16.3,1,6,0.13727877211326478,0.9905324521322229,0.13917310096006544,0.9902680687415704
2023-01-09,16.3,37907.91,0.0,78,1020.2,20.1,13.1,22,13.7,0.0,32840.53,56.28763,27.240772,9.0,7.000000000000002,0.8663239413621061,17.9,1,0,0.15430882066428117,0.9880226656636976,0.4694715627858908,0.882947592858927
2023-01-10,17.9,37950.37,0.0,80,1017.0,20.2,15.2,84,17.8,9.6,13453.35,56.28763,27.240772,9.0,5.0,0.3544985200407796,15.5,1,1,0.1712931441814776,0.9852201067560606,0.01745240643728351,0.9998476951563913
2023-01-11,15.5,37994.64,0.0,63,1020.0,19.9,10.6,5,31.7,0.0,33077.11,56.28763,27.240772,9.0,9.299999999999999,0.8705730597789583,12.0,1,2,0.1882267098432442,0.9821256058680006,0.8290375725550417,0.5591929034707468
2023-01-12,12.0,38040.66,0.0,50,1023.4,16.5,7.9,1,30.0,0.0,33439.29,56.28763,27.240772,9.0,8.6,0.8790407421953246,11.6,1,3,0.2051044998686192,0.9787400799669153,0.8480480961564261,0.5299192642332049
2023-01-13,11.6,38088.35,0.0,51,1024.1,16.8,7.9,6,27.7,0.0,33432.14,56.28763,27.240772,9.0,8.9,0.8777523836028602,12.8,1,4,0.2219215130041655,0.9750645322571948,0.8090169943749475,0.5877852522924731
2023-01-14,12.8,38137.66,0.0,49,1022.8,18.5,7.8,15,24.1,0.0,33431.35,56.28763,27.240772,9.0,10.7,0.8765967812393313,14.8,1,5,0.2386727660059501,0.9711000518829505,0.788010753606722,0.6156614753256583
2023-01-15,14.8,38188.52,0.0,47,1020.2,21.1,9.9,20,15.1,0.0,31238.74,56.28763,27.240772,9.0,11.200000000000001,0.8180138952753342,16.9,1,6,0.255353295116187,0.9668478136052775,0.6946583704589973,0.7193398003386512
2023-01-16,16.9,38240.88,0.0,53,1017.7,21.7,10.6,17,13.0,0.0,33256.01,56.28763,27.240772,9.0,11.1,0.8696455207097745,17.7,1,0,0.2719581575341055,0.9623090774541486,0.6156614753256583,0.7880107536067219
2023-01-17,17.7,38294.66,0.0,64,1015.5,22.6,13.7,78,19.2,8.5,21708.29,56.28763,27.240772,9.0,8.900000000000002,0.5668751204476028,18.0,1,1,0.288482432880609,0.9574851883550393,0.573576436351046,0.8191520442889918
2023-01-18,18.0,38349.93,0.0,77,1015.1,22.0,14.1,30,22.7,7.6,33069.86,56.28763,27.240772,9.0,7.9,0.8623186535151434,16.6,1,2,0.30492122465628907,0.9523775757303974,0.754709580222772,0.6560590289905073
2023-01-19,16.6,38407.28,0.0,58,1019.1,21.2,13.3,4,18.7,0.0,33450.75,56.28763,27.240772,9.0,7.899999999999999,0.8709481639939095,16.0,1,3,0.3212696616923644,0.9469877530760753,0.7771459614569709,0.6293203910498375
2023-01-20,16.0,38466.74,0.0,51,1021.1,20.9,12.3,0,22.7,0.0,33664.8,56.28763,27.240772,9.0,8.599999999999998,0.8751664424903177,16.0,1,4,0.3375228995941133,0.9413173175128471,0.7313537016191705,0.6819983600624985
2023-01-21,16.0,38528.2,0.0,45,1021.3,20.8,12.7,0,24.9,0.0,33661.6,56.28763,27.240772,9.0,8.100000000000001,0.873687325128088,15.8,1,5,0.3536761221763716,0.9353679493131483,0.7431448254773942,0.6691306063588582
2023-01-22,15.8,38591.54,0.0,39,1020.8,21.1,11.5,8,24.6,0.0,33761.1,56.28763,27.240772,9.0,9.600000000000001,0.8748316340835323,15.8,1,6,0.3697245428906731,0.9291414114031743,0.7771459614569709,0.6293203910498375
2023-01-23,15.8,38656.69,0.0,31,1021.3,20.8,12.2,23,28.9,0.0,33758.91,56.28763,27.240772,9.0,8.600000000000001,0.8733005852285853,15.5,1,0,0.38566340624360707,0.9226395488404876,0.8090169943749475,0.5877852522924731
2023-01-24,15.5,38723.51,0.0,27,1021.1,20.3,11.9,28,28.3,0.0,33863.86,56.28763,27.240772,9.0,8.4,0.8745038866569689,15.9,1,1,0.401487989205973,0.9158642882672872,0.8290375725550417,0.5591929034707468
2023-01-25,15.9,38791.93,0.0,25,1020.7,20.4,12.3,48,31.2,0.0,33394.06,56.28763,27.240772,9.0,8.099999999999998,0.860850697554878,15.8,1,2,0.4171936026123168,0.9088176373395029,0.8090169943749475,0.5877852522924731
2023-01-26,15.8,38861.83,0.0,37,1020.6,20.2,12.1,88,26.7,10.9,16767.3,56.28763,27.240772,9.0,8.1,0.43145935227445537,12.8,1,3,0.4327755925504312,0.901501684131884,0.7193398003386512,0.6946583704589973
2023-01-27,12.8,38933.12,0.0,78,1020.0,14.1,10.3,95,21.0,18.8,0.0,56.28763,27.240772,9.0,3.799999999999999,0.0,13.8,1,4,0.4482293417404106,0.893918596519257,0.7771459614569709,0.6293203910498375
2023-01-28,13.8,39005.71,0.0,78,1017.7,18.0,9.7,6,16.1,0.0,33842.94,56.28763,27.240772,9.0,8.3,0.8676406608160704,14.2,1,5,0.4635502709028509,0.886070621534138,0.3255681544571567,0.9455185755993168
2023-01-29,14.2,39079.5,0.0,67,1016.6,18.5,10.1,0,14.0,0.0,34212.33,56.28763,27.240772,9.0,8.4,0.8754546501362608,15.2,1,6,0.47873384011578846,0.8779600847008882,0.24192189559966773,0.9702957262759965
2023-01-30,15.2,39154.39,0.0,72,1018.3,19.6,11.0,0,12.3,0.0,34211.53,56.28763,27.240772,9.0,8.600000000000001,0.8737597495453255,17.0,1,0,0.49377555015997715,0.869589389346611,0.4067366430758002,0.9135454576426009
2023-01-31,17.0,39230.3,0.0,76,1018.4,21.0,11.6,15,18.8,1.6,34202.36,56.28763,27.240772,9.0,9.4,0.8718352905789657,18.2,1,1,0.5086709438521044,0.8609610158889943,0.6560590289905073,0.754709580222772
2023-02-01,18.2,39307.13,0.0,86,1017.7,21.4,16.0,50,16.6,4.3,27766.95,56.28763,27.240772,9.0,5.399999999999999,0.7064100075482489,18.3,2,2,0.5234156073655503,0.8520775211013093,0.7193398003386512,0.6946583704589973
2023-02-02,18.3,39384.79,0.0,87,1017.2,20.7,16.6,56,19.1,3.1,17352.58,56.28763,27.240772,9.0,4.099999999999998,0.44059089816144764,19.1,2,3,0.5380051715382996,0.8429415373547828,0.7431448254773942,0.6691306063588582
2023-02-03,19.1,39463.19,0.0,86,1017.0,22.1,15.9,13,13.0,0.2,33670.95,56.28763,27.240772,9.0,6.200000000000001,0.8532242325062924,17.7,2,4,0.5524353131676196,0.8335557718385699,0.9205048534524404,0.3907311284892737
2023-02-04,17.7,39542.25,0.0,81,1015.3,22.2,13.5,12,18.6,0.0,34308.33,56.28763,27.240772,9.0,8.7,0.8676372740549666,17.2,2,5,0.5667017562911176,0.8239230057575542,-0.8746197071393959,-0.48480962024633684
2023-02-05,17.2,39621.88,0.0,76,1014.6,22.4,13.2,8,19.4,0.0,34707.82,56.28763,27.240772,9.0,9.2,0.875976102093086,18.2,2,6,0.5808002734538009,0.8140460935082178,-0.27563735581699894,0.9612616959383189
2023-02-06,18.2,39701.99,0.0,69,1015.8,22.5,13.7,4,12.2,0.0,35243.66,56.28763,27.240772,9.0,8.8,0.8877051251083385,18.4,2,0,0.5947266869607634,0.8039279618328213,0.3255681544571567,0.9455185755993168
2023-02-07,18.4,39782.65,0.0,71,1013.3,22.8,13.3,37,13.1,0.0,34973.67,56.28763,27.240772,9.0,9.5,0.8791186610243409,20.0,2,1,0.6084768701151261,0.7935716089521474,0.8191520442889918,0.573576436351046
2023-02-08,20.0,39864.63,0.0,74,1012.0,24.3,16.0,76,14.1,0.0,34440.55,56.28763,27.240772,9.0,8.3,0.8639375305878922,18.5,2,2,0.6220467484408675,0.7829801036770629,0.8660254037844386,0.5000000000000001
2023-02-09,18.5,39947.98,0.0,62,1013.3,25.2,13.0,91,23.2,0.0,35241.82,56.28763,27.240772,9.0,12.2,0.8821927917256391,17.3,2,3,0.6354323008901774,0.7721565844991642,-0.6946583704589973,-0.7193398003386511
2023-02-10,17.3,40032.6,0.0,58,1017.0,21.8,12.8,57,16.5,0.0,34707.59,56.28763,27.240772,9.0,9.0,0.8669831587256386,18.7,2,4,0.6486295610349814,0.7611042586607747,0.898794046299167,0.43837114678907746
2023-02-11,18.7,40118.39,0.0,45,1019.6,24.5,13.2,29,15.1,0.0,36080.76,56.28763,27.240772,9.0,11.3,0.8993571277411682,19.7,2,5,0.6616346182422783,0.7498264012045686,0.754709580222772,0.6560590289905073
2023-02-12,19.7,40205.26,0.0,44,1019.0,26.1,12.9,37,15.7,0.0,35943.32,56.28763,27.240772,9.0,13.200000000000001,0.893995462285283,20.3,2,6,0.6744436188329455,0.7383263540031065,0.838670567945424,0.5446390350150271
2023-02-13,20.3,40293.11,0.0,75,1019.0,24.3,16.8,69,17.8,0.0,34668.45,56.28763,27.240772,9.0,7.5,0.8604064069514613,20.5,2,0,0.6870527672236669,0.7266075247685656,0.8829475928589269,0.46947156278589086
2023-02-14,20.5,40381.86,0.0,77,1016.9,25.5,16.3,27,11.8,0.0,34461.96,56.28763,27.240772,9.0,9.2,0.8534019978277375,21.7,2,1,0.699458327051647,0.7146733860429609,0.9781476007338056,0.20791169081775945
2023-02-15,21.7,40471.41,0.0,56,1014.2,27.9,15.4,12,13.8,0.0,36952.79,56.28763,27.240772,9.0,12.499999999999998,0.9130591200059498,21.8,2,2,0.7116566222817746,0.7025274741691571,0.9702957262759965,-0.24192189559966779
2023-02-16,21.8,40561.68,0.0,56,1015.4,26.8,15.5,64,14.1,0.0,36812.84,56.28763,27.240772,9.0,11.3,0.9075768064833606,21.6,2,3,0.7236440382959124,0.6901733882429719,0.9961946980917455,0.08715574274765814
2023-02-17,21.6,40652.58,0.0,60,1017.4,28.0,14.7,21,17.2,0.0,37108.25,56.28763,27.240772,9.0,13.3,0.9128141436533671,20.7,2,4,0.7354170229639855,0.6776147890466889,-0.5299192642332048,-0.8480480961564261
2023-02-18,20.7,40744.02,0.0,76,1017.9,25.8,16.0,44,21.7,0.0,36225.59,56.28763,27.240772,9.0,9.8,0.8891020080983664,20.7,2,5,0.7469720876965552,0.6648553979642865,-0.2588190451025208,-0.9659258262890683
2023-02-19,20.7,40835.91,0.0,73,1016.9,25.2,16.3,90,29.2,0.0,34236.58,56.28763,27.240772,9.0,8.899999999999999,0.8383939527734291,20.6,2,6,0.7583058084785624,0.6518989958787126,-0.6427876096865393,-0.766044443118978
2023-02-20,20.6,40928.19,0.0,68,1016.2,25.6,15.9,39,21.9,0.0,36357.98,56.28763,27.240772,9.0,9.700000000000001,0.8883358878074012,20.1,2,0,0.7694148268839378,0.6387494220515272,0.5150380749100544,-0.8571673007021122
2023-02-21,20.1,41020.75,0.0,70,1015.0,25.1,14.8,61,24.8,0.0,35404.45,56.28763,27.240772,9.0,10.3,0.8630863648275567,20.9,2,1,0.7802958510707755,0.6254105729852463,-0.8746197071393959,-0.48480962024633684
2023-02-22,20.9,41113.53,0.0,75,1013.8,27.0,15.6,26,21.6,0.0,38326.64,56.28763,27.240772,9.0,11.4,0.9322147721200296,21.4,2,2,0.7909456567567772,0.6118864012687243,0.9455185755993168,-0.32556815445715664
2023-02-23,21.4,41206.44,0.0,79,1011.9,26.2,18.0,30,17.9,0.0,31672.95,56.28763,27.240772,9.0,8.2,0.7686407755680907,21.5,2,3,0.8013610881746766,0.5981809144059165,0.8290375725550417,-0.5591929034707467
2023-02-24,21.5,41299.39,0.0,73,1013.7,25.8,17.0,17,15.9,0.0,37433.3,56.28763,27.240772,9.0,8.8,0.9063886900024433,21.9,2,4,0.8115390590073611,0.5842981736283684,0.9876883405951378,-0.1564344650402308
2023-02-25,21.9,41392.33,0.0,67,1016.8,27.6,16.6,93,17.8,0.0,34852.6,56.28763,27.240772,9.0,11.0,0.8420062364210953,23.2,2,5,0.8214765533024142,0.5702422926917871,0.9961946980917455,0.08715574274765814
2023-02-26,23.2,41485.16,0.0,58,1017.6,28.5,17.2,36,15.6,0.0,38722.08,56.28763,27.240772,9.0,11.3,0.9333959420669945,25.8,2,6,0.8311706263658079,0.5560174366570446,0.9961946980917455,-0.08715574274765824
2023-02-27,25.8,41577.94,0.0,38,1016.6,31.5,19.7,90,16.9,0.0,32939.11,56.28763,27.240772,9.0,11.8,0.7922256369603689,25.1,2,0,0.8406184056344782,0.5416278206559814,-0.7771459614569706,-0.6293203910498378
2023-02-28,25.1,41671.43,0.0,37,1015.2,32.0,20.6,30,18.4,0.3,38901.05,56.28763,27.240772,9.0,11.399999999999999,0.9335184801673473,24.7,2,1,0.8498170915275278,0.5270777086423722,0.5591929034707469,0.8290375725550417
2023-03-01,24.7,41765.7,0.0,52,1015.7,30.2,20.6,61,17.1,0.0,36129.37,56.28763,27.240772,9.0,9.599999999999998,0.865048831936254,23.0,3,2,0.8587639582758029,0.5123714121284237,0.9205048534524404,0.3907311284892737
2023-03-02,23.0,41860.67,0.0,66,1017.8,26.3,19.7,65,19.2,0.9,30942.86,56.28763,27.240772,9.0,6.600000000000001,0.7391869265350985,23.5,3,3,0.8674563547295969,0.49751328890718066,0.9510565162951536,-0.30901699437494734
2023-03-03,23.5,41956.26,0.0,58,1018.8,27.0,20.0,9,17.1,0.0,39208.57,56.28763,27.240772,9.0,7.0,0.9345106069988125,23.6,3,4,0.8758917051442429,0.48250774176121847,0.9205048534524404,0.3907311284892737
2023-03-04,23.6,42052.4,0.0,71,1018.7,27.2,20.1,6,15.6,0.0,39035.03,56.28763,27.240772,9.0,7.099999999999998,0.9282473770819263,23.1,3,5,0.8840675099433636,0.4673592171580022,0.05233595624294381,-0.9986295347545738
2023-03-05,23.1,42149.02,0.0,74,1018.2,28.3,19.4,20,22.9,0.0,36712.31,56.28763,27.240772,9.0,8.900000000000002,0.8710121848621866,22.9,3,6,0.8919813464595485,0.45207220393230435,-0.15643446504023073,-0.9876883405951378
2023-03-06,22.9,42246.04,0.0,76,1016.0,28.3,18.5,26,18.4,0.0,37453.97,56.28763,27.240772,9.0,9.8,0.8865675930809136,23.5,3,0,0.8996308696522433,0.43665123195606403,0.5299192642332049,-0.848048096156426
2023-03-07,23.5,42343.41,0.0,71,1014.5,29.4,18.4,12,16.0,0.0,39369.26,56.28763,27.240772,9.0,11.0,0.9297612072339001,25.0,3,1,0.9070138128026359,0.4211008707960896,0.5150380749100544,-0.8571673007021122
2023-03-08,25.0,42441.04,0.0,40,1015.0,30.2,18.7,51,15.1,0.0,37309.5,56.28763,27.240772,9.0,11.5,0.8790901448220872,25.8,3,2,0.9141279881853337,0.40542572835999735,0.9702957262759965,0.24192189559966767
2023-03-09,25.8,42538.86,0.0,40,1014.9,31.2,20.8,42,16.9,0.0,39438.68,56.28763,27.240772,9.0,10.399999999999999,0.9271212251574208,26.0,3,3,0.9209712877166346,0.38963044953078796,0.9205048534524404,0.3907311284892737
2023-03-10,26.0,42636.81,0.0,50,1014.2,29.9,22.3,87,14.6,0.0,30336.1,56.28763,27.240772,9.0,7.599999999999998,0.71150022715114,24.7,3,4,0.9275416835791966,0.37371971479046906,0.9612616959383189,0.27563735581699916
2023-03-11,24.7,42734.82,0.0,64,1013.8,29.3,20.7,6,15.5,0.0,39506.73,56.28763,27.240772,9.0,8.600000000000001,0.9244623002975092,25.8,3,5,0.9338372288229252,0.35769823883312546,0.9925461516413221,-0.12186934340514737
2023-03-12,25.8,42832.83,0.0,52,1013.3,31.6,19.7,16,15.0,0.0,39540.31,56.28763,27.240772,9.0,11.900000000000002,0.9231309255073735,25.8,3,6,0.9398560579418954,0.3415707691678556,0.9781476007338056,0.20791169081775945
2023-03-13,25.8,42930.76,0.0,50,1012.5,30.7,20.9,100,15.2,0.2,33136.54,56.28763,27.240772,9.0,9.8,0.7718600835391687,26.0,3,0,0.9455963874271426,0.3253420847119801,0.8191520442889917,-0.5735764363510462
2023-03-14,26.0,43028.54,0.0,49,1011.3,30.7,21.4,10,21.4,0.0,39600.0,56.28763,27.240772,9.0,9.3,0.9203193973116448,25.2,3,1,0.9510565162951535,0.30901699437494745,-0.656059028990507,-0.7547095802227721
2023-03-15,25.2,43126.1,0.0,62,1009.3,30.6,20.8,50,27.3,0.0,36261.59,56.28763,27.240772,9.0,9.8,0.8408270165862436,25.4,3,2,0.9562348265919056,0.29260033563334836,-0.12186934340514731,-0.9925461516413221
2023-03-16,25.4,43223.39,0.0,62,1008.0,30.8,20.5,4,28.0,0.0,39600.0,56.28763,27.240772,9.0,10.3,0.9161706196575512,24.5,3,3,0.9611297838723007,0.27609697309746883,-0.2419218955996675,-0.9702957262759965
2023-03-17,24.5,43320.32,0.0,66,1008.3,30.5,19.8,1,28.8,0.0,39600.0,56.28763,27.240772,9.0,10.7,0.9141206713154474,23.7,3,4,0.9657399376548549,0.2595117970697999,-0.43837114678907746,-0.8987940462991669
2023-03-18,23.7,43416.84,0.0,71,1009.1,28.2,19.4,14,20.5,0.0,39600.0,56.28763,27.240772,9.0,8.8,0.9120884891668763,23.5,3,5,0.9700639218515071,0.2428497220959356,-0.374606593415912,-0.9271838545667874
2023-03-19,23.5,43513.0,0.0,72,1008.4,28.8,18.9,18,25.3,0.0,39600.0,56.28763,27.240772,9.0,9.900000000000002,0.9100728517914186,23.4,3,6,0.9741004551724205,0.22611568550828828,-0.7313537016191705,-0.6819983600624986
2023-03-20,23.4,43609.5,0.0,74,1005.5,28.1,19.3,22,21.0,0.0,36787.66,56.28763,27.240772,9.0,8.8,0.843569864364416,23.1,3,0,0.9778483415056568,0.20931464596304847,0.10452846326765373,-0.9945218953682733
2023-03-21,23.1,43706.38,0.0,67,1005.1,27.4,18.9,19,21.5,1.5,39600.0,56.28763,27.240772,9.0,8.5,0.9060462111023608,22.4,3,1,0.9813064702716093,0.19245158197082998,0.6946583704589973,0.7193398003386512
2023-03-22,22.4,43803.61,0.0,48,1005.8,27.5,18.2,7,31.7,0.0,39438.52,56.28763,27.240772,9.0,9.3,0.9003486242343952,22.5,3,2,0.9844738167520922,0.1755314904214282,-0.7880107536067221,-0.6156614753256581
2023-03-23,22.5,43901.1,0.0,38,1008.3,28.1,18.1,0,34.2,0.0,39600.0,56.28763,27.240772,9.0,10.0,0.9020275118391111,22.9,3,3,0.9873494423939864,0.15855938510313475,-0.9510565162951535,-0.30901699437494756
2023-03-24,22.9,43998.8,0.0,55,1011.1,27.0,17.7,23,20.5,0.0,37519.72,56.28763,27.240772,9.0,9.3,0.8527441657499749,23.6,3,4,0.989932495087353,0.141540295217043,0.6018150231520482,-0.7986355100472929
2023-03-25,23.6,44096.66,0.0,58,1011.7,28.8,18.3,3,17.1,0.0,39600.0,56.28763,27.240772,9.0,10.5,0.8980271975247104,23.9,3,5,0.9922222094179323,0.12447926388678915,-0.06975647374412527,-0.9975640502598242
2023-03-26,23.9,44194.59,0.0,53,1011.8,28.6,17.9,41,17.2,0.0,39600.0,56.28763,27.240772,9.0,10.700000000000003,0.8960372751506464,24.5,3,6,0.994217906893952,0.10738134666416309,0.9743700647852352,-0.22495105434386503
2023-03-27,24.5,44292.55,0.0,70,1010.4,27.8,21.9,44,16.6,0.2,36000.0,56.28763,27.240772,9.0,5.900000000000002,0.8127777696249143,23.6,3,0,0.995918996147179,0.09025161003104117,0.9925461516413221,-0.12186934340514737
2023-03-28,23.6,44390.46,0.0,69,1008.3,28.5,19.9,15,24.8,10.1,39600.0,56.28763,27.240772,9.0,8.600000000000001,0.8920835693074594,24.4,3,1,0.9973249731081555,0.07309512989807777,0.9781476007338057,-0.20791169081775934
2023-03-29,24.4,44488.27,0.0,61,1009.7,29.0,20.2,6,25.6,0.0,39600.0,56.28763,27.240772,9.0,8.8,0.8901222726799671,23.9,3,2,0.9984354211555643,0.055916990100603484,-0.29237170472273677,-0.9563047559630354
2023-03-30,23.9,44585.92,0.0,72,1009.7,29.2,19.5,29,24.2,0.0,39600.0,56.28763,27.240772,9.0,9.7,0.8881727684434907,24.3,3,3,0.9992500112396835,0.03872228089217446,-0.754709580222772,-0.6560590289905073
2023-03-31,24.3,44683.33,0.0,70,1008.0,29.5,19.5,35,23.2,0.0,37983.97,56.28763,27.240772,9.0,10.0,0.8500702611018471,24.5,3,4,0.9997685019798909,0.021516097436222254,-0.29237170472273677,-0.9563047559630354
2023-04-01,24.5,44780.45,0.0,71,1007.8,30.4,20.0,8,27.1,0.0,39718.84,56.28763,27.240772,9.0,10.399999999999999,0.8869683087150754,23.4,4,5,0.9999907397361901,0.004303538296244289,-0.29237170472273677,-0.9563047559630354
2023-04-02,23.4,44877.2,0.0,65,1007.2,29.1,18.9,18,37.6,0.0,39600.0,56.28763,27.240772,9.0,10.200000000000003,0.8824079933685703,22.7,4,6,0.9999166586547379,-0.01291029607500882,-0.6018150231520484,-0.7986355100472928
2023-04-03,22.7,44973.52,0.0,61,1008.7,28.2,18.2,3,26.2,0.0,39937.63,56.28763,27.240772,9.0,10.0,0.8880254425270693,23.1,4,0,0.9995462806873573,-0.030120304846908114,-0.39073112848927355,-0.9205048534524404
2023-04-04,23.1,45069.36,0.0,63,1010.3,27.5,19.3,9,21.7,0.0,37413.89,56.28763,27.240772,9.0,8.2,0.83014025493151,24.3,4,1,0.9988797155850336,-0.04732138832243185,-0.4067366430758002,-0.9135454576426009
2023-04-05,24.3,45164.62,0.0,63,1010.5,30.4,19.0,3,22.7,0.0,39791.6,56.28763,27.240772,9.0,11.399999999999999,0.8810347568517126,24.4,4,2,0.9979171608653922,-0.06450844944931623,-0.8571673007021121,-0.5150380749100544
2023-04-06,24.4,45259.26,0.0,68,1010.4,30.4,19.2,14,26.0,0.0,39779.25,56.28763,27.240772,9.0,11.2,0.8789195846330673,24.0,4,3,0.9966589017541702,-0.08167639533042241,-0.5150380749100542,-0.8571673007021123
2023-04-07,24.0,45353.2,0.0,74,1013.3,28.7,19.1,35,17.5,0.0,40027.2,56.28763,27.240772,9.0,9.599999999999998,0.8825661695315876,25.2,4,4,0.9951053111006976,-0.09882013873287143,0.9455185755993168,-0.32556815445715664
